id,analyzed_post_id,text,sentiment,confidence,created_at,updated_at
1818,874,time,negative,-0.726806,2014-03-22 21:49:54 UTC,2014-03-22 21:49:54 UTC
1819,875,gorgeous afternoon,positive,0.96151,2014-03-22 21:49:54 UTC,2014-03-22 21:49:54 UTC
1820,875,positivity,positive,0.96151,2014-03-22 21:49:54 UTC,2014-03-22 21:49:54 UTC
1821,875,scent,positive,0.758461,2014-03-22 21:49:54 UTC,2014-03-22 21:49:54 UTC
1822,875,AZ,positive,0.96151,2014-03-22 21:49:54 UTC,2014-03-22 21:49:54 UTC
1823,875,waves,positive,0.96151,2014-03-22 21:49:54 UTC,2014-03-22 21:49:54 UTC
1824,875,beauty,positive,0.758461,2014-03-22 21:49:54 UTC,2014-03-22 21:49:54 UTC
1825,875,power,positive,0.758461,2014-03-22 21:49:54 UTC,2014-03-22 21:49:54 UTC
1826,875,tree,positive,0.758461,2014-03-22 21:49:54 UTC,2014-03-22 21:49:54 UTC
1827,876,ASU baseball,positive,0.657915,2014-03-22 21:49:54 UTC,2014-03-22 21:49:54 UTC
1828,876,sun,positive,0.657915,2014-03-22 21:49:54 UTC,2014-03-22 21:49:54 UTC
1829,877,San Diego,negative,-0.537078,2014-03-22 21:49:55 UTC,2014-03-22 21:49:55 UTC
1830,877,Invaders,negative,-0.537078,2014-03-22 21:49:55 UTC,2014-03-22 21:49:55 UTC
1831,877,report,negative,-0.537078,2014-03-22 21:49:55 UTC,2014-03-22 21:49:55 UTC
1832,878,Tuba,positive,0.488364,2014-03-22 21:49:55 UTC,2014-03-22 21:49:55 UTC
1833,878,Breakfast,positive,0.488364,2014-03-22 21:49:55 UTC,2014-03-22 21:49:55 UTC
1834,879,Arizona Renaissance Festival,positive,0.802247,2014-03-22 21:49:55 UTC,2014-03-22 21:49:55 UTC
1835,879,Tortuga Twins,positive,0.808203,2014-03-22 21:49:55 UTC,2014-03-22 21:49:55 UTC
1836,879,Sarah Martel,positive,0.686586,2014-03-22 21:49:55 UTC,2014-03-22 21:49:55 UTC
1837,879,fantastic time,positive,0.802247,2014-03-22 21:49:55 UTC,2014-03-22 21:49:55 UTC
1838,879,single time,positive,0.808203,2014-03-22 21:49:55 UTC,2014-03-22 21:49:55 UTC
1839,880,Paint Mill Ave,positive,0.804984,2014-03-22 21:49:56 UTC,2014-03-22 21:49:56 UTC
1840,880,da moon,positive,0.804984,2014-03-22 21:49:56 UTC,2014-03-22 21:49:56 UTC
1841,880,good n time,positive,0.804984,2014-03-22 21:49:56 UTC,2014-03-22 21:49:56 UTC
1842,880,drink,positive,0.804984,2014-03-22 21:49:56 UTC,2014-03-22 21:49:56 UTC
1843,880,Ayeeeeeee,positive,0.804984,2014-03-22 21:49:56 UTC,2014-03-22 21:49:56 UTC
1844,882,excitement,positive,0.543823,2014-03-22 21:49:56 UTC,2014-03-22 21:49:56 UTC
1845,882,ASU,positive,0.543823,2014-03-22 21:49:56 UTC,2014-03-22 21:49:56 UTC
1846,882,invade2014,positive,0.777546,2014-03-22 21:49:56 UTC,2014-03-22 21:49:56 UTC
1847,882,people,positive,0.474549,2014-03-22 21:49:56 UTC,2014-03-22 21:49:56 UTC
1848,882,lives,positive,0.474549,2014-03-22 21:49:56 UTC,2014-03-22 21:49:56 UTC
1849,882,Christ,positive,0.474549,2014-03-22 21:49:56 UTC,2014-03-22 21:49:56 UTC
1850,882,energy,positive,0.543823,2014-03-22 21:49:56 UTC,2014-03-22 21:49:56 UTC
1851,883,Winner winner chicken,positive,0.475445,2014-03-22 21:49:57 UTC,2014-03-22 21:49:57 UTC
1852,884,NIGHT,positive,0.77433,2014-03-22 21:49:57 UTC,2014-03-22 21:49:57 UTC
1853,885,NIGHT,positive,0.77433,2014-03-22 21:49:57 UTC,2014-03-22 21:49:57 UTC
1854,886,NIGHT,positive,0.77433,2014-03-22 21:49:57 UTC,2014-03-22 21:49:57 UTC
1855,887,WAN NA PARTY,positive,0.628766,2014-03-22 21:49:58 UTC,2014-03-22 21:49:58 UTC
1856,887,spring break,negative,-0.813864,2014-03-22 21:49:58 UTC,2014-03-22 21:49:58 UTC
1857,887,SATURDAY NIGHT,positive,0.769545,2014-03-22 21:49:58 UTC,2014-03-22 21:49:58 UTC
1858,887,FUCK,negative,-0.461794,2014-03-22 21:49:58 UTC,2014-03-22 21:49:58 UTC
1859,887,Ave,positive,0.769545,2014-03-22 21:49:58 UTC,2014-03-22 21:49:58 UTC
1860,887,ATTENTION,positive,0.628766,2014-03-22 21:49:58 UTC,2014-03-22 21:49:58 UTC
1861,887,DADADOH,positive,0.628766,2014-03-22 21:49:58 UTC,2014-03-22 21:49:58 UTC
1862,887,FIREHOUSETempe,positive,0.769545,2014-03-22 21:49:58 UTC,2014-03-22 21:49:58 UTC
1863,887,job,positive,0.769545,2014-03-22 21:49:58 UTC,2014-03-22 21:49:58 UTC
1864,888,QT,positive,0.239345,2014-03-22 21:49:58 UTC,2014-03-22 21:49:58 UTC
1865,889,big fight,negative,-0.381955,2014-03-22 21:49:58 UTC,2014-03-22 21:49:58 UTC
1866,889,qualifiers,negative,-0.381955,2014-03-22 21:49:58 UTC,2014-03-22 21:49:58 UTC
1867,889,Jeremiah,negative,-0.381955,2014-03-22 21:49:58 UTC,2014-03-22 21:49:58 UTC
1868,890,Vanity,negative,-0.580473,2014-03-22 21:49:59 UTC,2014-03-22 21:49:59 UTC
1869,890,AZ,negative,-0.580473,2014-03-22 21:49:59 UTC,2014-03-22 21:49:59 UTC
1870,891,time,positive,0.295464,2014-03-22 21:49:59 UTC,2014-03-22 21:49:59 UTC
1871,891,home,positive,0.295464,2014-03-22 21:49:59 UTC,2014-03-22 21:49:59 UTC
1872,892,subway,positive,0.402071,2014-03-22 21:49:59 UTC,2014-03-22 21:49:59 UTC
1873,892,team,positive,0.402071,2014-03-22 21:49:59 UTC,2014-03-22 21:49:59 UTC
1874,894,Mexican tan,positive,0.830195,2014-03-22 21:50:00 UTC,2014-03-22 21:50:00 UTC
1875,894,Poolside,positive,0.830195,2014-03-22 21:50:00 UTC,2014-03-22 21:50:00 UTC
1876,894,Haha,positive,0.830195,2014-03-22 21:50:00 UTC,2014-03-22 21:50:00 UTC
1877,895,Church boy swag,positive,0.383718,2014-03-22 21:50:00 UTC,2014-03-22 21:50:00 UTC
1878,896,Pastor Bruce Goolsby,positive,0.210734,2014-03-22 21:50:00 UTC,2014-03-22 21:50:00 UTC
1879,896,Prophet Eph,positive,0.210734,2014-03-22 21:50:00 UTC,2014-03-22 21:50:00 UTC
1880,896,Cor,positive,0.210734,2014-03-22 21:50:00 UTC,2014-03-22 21:50:00 UTC
1881,896,Difference,positive,0.210734,2014-03-22 21:50:00 UTC,2014-03-22 21:50:00 UTC
1882,896,prophecy,positive,0.210734,2014-03-22 21:50:00 UTC,2014-03-22 21:50:00 UTC
1883,896,person,positive,0.210734,2014-03-22 21:50:00 UTC,2014-03-22 21:50:00 UTC
1884,896,ability,positive,0.210734,2014-03-22 21:50:00 UTC,2014-03-22 21:50:00 UTC
1885,896,office,positive,0.210734,2014-03-22 21:50:00 UTC,2014-03-22 21:50:00 UTC
1886,896,Godsword,positive,0.210734,2014-03-22 21:50:00 UTC,2014-03-22 21:50:00 UTC
1887,896,mosaicchurchaz,positive,0.210734,2014-03-22 21:50:00 UTC,2014-03-22 21:50:00 UTC
1888,899,glory,positive,0.791262,2014-03-22 21:50:01 UTC,2014-03-22 21:50:01 UTC
1889,899,Greg,positive,0.791262,2014-03-22 21:50:01 UTC,2014-03-22 21:50:01 UTC
1890,902,Spring Breeeak.,positive,0.725171,2014-03-22 21:50:02 UTC,2014-03-22 21:50:02 UTC
1891,902,best @ madinova,positive,0.725171,2014-03-22 21:50:02 UTC,2014-03-22 21:50:02 UTC
1892,902,stripclub,positive,0.725171,2014-03-22 21:50:02 UTC,2014-03-22 21:50:02 UTC
1893,902,adventure,positive,0.725171,2014-03-22 21:50:02 UTC,2014-03-22 21:50:02 UTC
1894,908,pot luck success,positive,0.809621,2014-03-22 21:50:04 UTC,2014-03-22 21:50:04 UTC
1895,908,Movie night,positive,0.809621,2014-03-22 21:50:04 UTC,2014-03-22 21:50:04 UTC
1896,909,Dumped,negative,-0.369775,2014-03-22 21:50:04 UTC,2014-03-22 21:50:04 UTC
1897,909,urbanwheelbarrow,negative,-0.369775,2014-03-22 21:50:04 UTC,2014-03-22 21:50:04 UTC
1898,910,sex,positive,0.782724,2014-03-22 21:50:04 UTC,2014-03-22 21:50:04 UTC
1899,910,beach,positive,0.782724,2014-03-22 21:50:04 UTC,2014-03-22 21:50:04 UTC
1900,910,jacquelinebeam,positive,0.782724,2014-03-22 21:50:04 UTC,2014-03-22 21:50:04 UTC
1901,912,favorite movie,negative,-0.776721,2014-03-22 21:50:05 UTC,2014-03-22 21:50:05 UTC
1902,912,life decisions,negative,-0.776721,2014-03-22 21:50:05 UTC,2014-03-22 21:50:05 UTC
1903,912,5hourdeskshift,negative,-0.776721,2014-03-22 21:50:05 UTC,2014-03-22 21:50:05 UTC
1904,913,Midnight workout,positive,0.616161,2014-03-22 21:50:05 UTC,2014-03-22 21:50:05 UTC
1905,913,dontcarezzzzz,positive,0.616161,2014-03-22 21:50:05 UTC,2014-03-22 21:50:05 UTC
1906,913,carmenleahdavidson,positive,0.616161,2014-03-22 21:50:05 UTC,2014-03-22 21:50:05 UTC
1907,913,loveher,positive,0.616161,2014-03-22 21:50:05 UTC,2014-03-22 21:50:05 UTC
1908,914,young Ricky Bobby.,positive,0.308697,2014-03-22 21:50:05 UTC,2014-03-22 21:50:05 UTC
1909,914,BornToWin,positive,0.308697,2014-03-22 21:50:05 UTC,2014-03-22 21:50:05 UTC
1910,914,IfYouAintFirstYoureLast,positive,0.308697,2014-03-22 21:50:05 UTC,2014-03-22 21:50:05 UTC
1911,914,K1Racing,positive,0.308697,2014-03-22 21:50:05 UTC,2014-03-22 21:50:05 UTC
1912,915,americanapparel,positive,0.201077,2014-03-22 21:50:06 UTC,2014-03-22 21:50:06 UTC
1913,916,roast,positive,0.25804,2014-03-22 21:50:06 UTC,2014-03-22 21:50:06 UTC
1914,916,jamesfranco,positive,0.25804,2014-03-22 21:50:06 UTC,2014-03-22 21:50:06 UTC
1915,917,cheers,positive,0.589335,2014-03-22 21:50:06 UTC,2014-03-22 21:50:06 UTC
1916,917,tempe,positive,0.589335,2014-03-22 21:50:06 UTC,2014-03-22 21:50:06 UTC
1917,917,weekend,positive,0.589335,2014-03-22 21:50:06 UTC,2014-03-22 21:50:06 UTC
1918,917,girl,positive,0.384664,2014-03-22 21:50:06 UTC,2014-03-22 21:50:06 UTC
1919,917,arizona,positive,0.589335,2014-03-22 21:50:06 UTC,2014-03-22 21:50:06 UTC
1920,917,friends,positive,0.589335,2014-03-22 21:50:06 UTC,2014-03-22 21:50:06 UTC
1921,917,springtraining,positive,0.589335,2014-03-22 21:50:06 UTC,2014-03-22 21:50:06 UTC
1922,921,ASU Art Museum,positive,0.616924,2014-03-22 21:50:07 UTC,2014-03-22 21:50:07 UTC
1923,921,spring exhibits,positive,0.616924,2014-03-22 21:50:07 UTC,2014-03-22 21:50:07 UTC
1924,921,Tempe,positive,0.235956,2014-03-22 21:50:07 UTC,2014-03-22 21:50:07 UTC
1925,921,OurTempe,positive,0.235957,2014-03-22 21:50:07 UTC,2014-03-22 21:50:07 UTC
1926,922,ASU Art Museum.,positive,0.304577,2014-03-22 21:50:08 UTC,2014-03-22 21:50:08 UTC
1927,922,MUCK,positive,0.304577,2014-03-22 21:50:08 UTC,2014-03-22 21:50:08 UTC
1928,922,Tempe,positive,0.304577,2014-03-22 21:50:08 UTC,2014-03-22 21:50:08 UTC
1929,922,OurTempe,positive,0.304577,2014-03-22 21:50:08 UTC,2014-03-22 21:50:08 UTC
1930,923,Love OPI nail,positive,0.612679,2014-03-22 21:50:08 UTC,2014-03-22 21:50:08 UTC
1931,923,opi_products,positive,0.665754,2014-03-22 21:50:08 UTC,2014-03-22 21:50:08 UTC
1932,923,birchbox,positive,0.665754,2014-03-22 21:50:08 UTC,2014-03-22 21:50:08 UTC
1933,923,SheerTints,positive,0.665754,2014-03-22 21:50:08 UTC,2014-03-22 21:50:08 UTC
1934,928,play,positive,0.398266,2014-03-22 21:50:10 UTC,2014-03-22 21:50:10 UTC
1935,930,ASU LGBT Devil,positive,0.475339,2014-03-22 21:50:10 UTC,2014-03-22 21:50:10 UTC
1936,930,Pride Alumni Chapter,positive,0.475339,2014-03-22 21:50:10 UTC,2014-03-22 21:50:10 UTC
1937,930,Neil Giuliano,positive,0.658454,2014-03-22 21:50:10 UTC,2014-03-22 21:50:10 UTC
1938,930,fabulous keynote,positive,0.658454,2014-03-22 21:50:10 UTC,2014-03-22 21:50:10 UTC
1939,931,Killin,positive,0.561159,2014-03-22 21:50:11 UTC,2014-03-22 21:50:11 UTC
1940,931,workout,positive,0.561159,2014-03-22 21:50:11 UTC,2014-03-22 21:50:11 UTC
1941,931,npc,positive,0.561159,2014-03-22 21:50:11 UTC,2014-03-22 21:50:11 UTC
1942,931,bodybuilding,positive,0.561159,2014-03-22 21:50:11 UTC,2014-03-22 21:50:11 UTC
1943,931,motivation,positive,0.561159,2014-03-22 21:50:11 UTC,2014-03-22 21:50:11 UTC
1944,931,brother,positive,0.561159,2014-03-22 21:50:11 UTC,2014-03-22 21:50:11 UTC
1945,931,fitfam,positive,0.561159,2014-03-22 21:50:11 UTC,2014-03-22 21:50:11 UTC
1946,931,animal,positive,0.561159,2014-03-22 21:50:11 UTC,2014-03-22 21:50:11 UTC
1947,931,fitness,positive,0.561159,2014-03-22 21:50:11 UTC,2014-03-22 21:50:11 UTC
1948,932,Tempe mayor,positive,0.52828,2014-03-22 21:50:11 UTC,2014-03-22 21:50:11 UTC
1949,932,force,positive,0.52828,2014-03-22 21:50:11 UTC,2014-03-22 21:50:11 UTC
1950,933,favorite Dodger fan,positive,0.65771,2014-03-22 21:50:12 UTC,2014-03-22 21:50:12 UTC
1951,933,Tempe,positive,0.285688,2014-03-22 21:50:12 UTC,2014-03-22 21:50:12 UTC
1952,935,Макет Каньона,neutral,0.0,2014-03-22 21:50:12 UTC,2014-03-22 21:50:12 UTC
1953,936,красивое место,neutral,0.0,2014-03-22 21:50:12 UTC,2014-03-22 21:50:12 UTC
1954,938,cabo,positive,0.529761,2014-03-22 21:50:13 UTC,2014-03-22 21:50:13 UTC
1955,938,springbreak,positive,0.529761,2014-03-22 21:50:13 UTC,2014-03-22 21:50:13 UTC
1956,938,USA,positive,0.529761,2014-03-22 21:50:13 UTC,2014-03-22 21:50:13 UTC
1957,939,север штата,neutral,0.0,2014-03-22 21:50:13 UTC,2014-03-22 21:50:13 UTC
1958,941,Гора Колокол,neutral,0.0,2014-03-22 21:50:14 UTC,2014-03-22 21:50:14 UTC
1959,942,... ...,positive,0.392028,2014-03-22 21:50:14 UTC,2014-03-22 21:50:14 UTC
1960,942,haha,positive,0.635209,2014-03-22 21:50:14 UTC,2014-03-22 21:50:14 UTC
1961,942,asu,positive,0.635209,2014-03-22 21:50:14 UTC,2014-03-22 21:50:14 UTC
1962,942,lord.,positive,0.635209,2014-03-22 21:50:14 UTC,2014-03-22 21:50:14 UTC
1963,943,выше горы,neutral,0.0,2014-03-22 21:50:14 UTC,2014-03-22 21:50:14 UTC
1964,944,multiple medical problems,negative,-0.645531,2014-03-22 21:50:15 UTC,2014-03-22 21:50:15 UTC
1965,944,bum ankle,negative,-0.645531,2014-03-22 21:50:15 UTC,2014-03-22 21:50:15 UTC
1966,944,ability,positive,0.82377,2014-03-22 21:50:15 UTC,2014-03-22 21:50:15 UTC
1967,944,ride,positive,0.386261,2014-03-22 21:50:15 UTC,2014-03-22 21:50:15 UTC
1968,945,горячий шоколад,neutral,0.0,2014-03-22 21:50:15 UTC,2014-03-22 21:50:15 UTC
1969,945,местный МакДональдс,neutral,0.0,2014-03-22 21:50:15 UTC,2014-03-22 21:50:15 UTC
1970,946,Mikey,positive,0.636577,2014-03-22 21:50:15 UTC,2014-03-22 21:50:15 UTC
1971,946,birthday,positive,0.636577,2014-03-22 21:50:15 UTC,2014-03-22 21:50:15 UTC
1972,946,parents,positive,0.636577,2014-03-22 21:50:15 UTC,2014-03-22 21:50:15 UTC
1973,946,Phoenix,positive,0.636577,2014-03-22 21:50:15 UTC,2014-03-22 21:50:15 UTC
1974,946,party,positive,0.241526,2014-03-22 21:50:15 UTC,2014-03-22 21:50:15 UTC
1975,946,place,positive,0.241526,2014-03-22 21:50:15 UTC,2014-03-22 21:50:15 UTC
1976,946,family,positive,0.852562,2014-03-22 21:50:15 UTC,2014-03-22 21:50:15 UTC
1977,948,cool kids,positive,0.725138,2014-03-22 21:50:16 UTC,2014-03-22 21:50:16 UTC
1978,948,game,positive,0.725138,2014-03-22 21:50:16 UTC,2014-03-22 21:50:16 UTC
1979,949,life,positive,0.332338,2014-03-22 21:50:16 UTC,2014-03-22 21:50:16 UTC
1980,949,Hope,positive,0.57126,2014-03-22 21:50:16 UTC,2014-03-22 21:50:16 UTC
1981,950,Austrian boys,positive,0.351736,2014-03-22 21:50:17 UTC,2014-03-22 21:50:17 UTC
1982,950,Goosee,positive,0.351736,2014-03-22 21:50:17 UTC,2014-03-22 21:50:17 UTC
1983,950,Tasha,positive,0.351736,2014-03-22 21:50:17 UTC,2014-03-22 21:50:17 UTC
1984,950,damn,positive,0.351736,2014-03-22 21:50:17 UTC,2014-03-22 21:50:17 UTC
1985,950,bottle,positive,0.351736,2014-03-22 21:50:17 UTC,2014-03-22 21:50:17 UTC
1986,950,German,positive,0.351736,2014-03-22 21:50:17 UTC,2014-03-22 21:50:17 UTC
1987,951,tremendous leadership,positive,0.861337,2014-03-22 21:50:17 UTC,2014-03-22 21:50:17 UTC
1988,951,awesome evening,positive,0.897527,2014-03-22 21:50:17 UTC,2014-03-22 21:50:17 UTC
1989,951,exemplary focus,positive,0.353736,2014-03-22 21:50:17 UTC,2014-03-22 21:50:17 UTC
1990,951,compassion,positive,0.897527,2014-03-22 21:50:17 UTC,2014-03-22 21:50:17 UTC
1991,951,insight,positive,0.897527,2014-03-22 21:50:17 UTC,2014-03-22 21:50:17 UTC
1992,951,opportunity,positive,0.861337,2014-03-22 21:50:17 UTC,2014-03-22 21:50:17 UTC
1993,951,individuals,positive,0.353736,2014-03-22 21:50:17 UTC,2014-03-22 21:50:17 UTC
1994,955,Native American,positive,0.6542,2014-03-22 21:50:18 UTC,2014-03-22 21:50:18 UTC
1995,955,commitment,positive,0.6542,2014-03-22 21:50:18 UTC,2014-03-22 21:50:18 UTC
1996,955,person,positive,0.6542,2014-03-22 21:50:18 UTC,2014-03-22 21:50:18 UTC
1997,955,Action,positive,0.6542,2014-03-22 21:50:18 UTC,2014-03-22 21:50:18 UTC
1998,956,boyfriend,positive,0.754054,2014-03-22 21:50:19 UTC,2014-03-22 21:50:19 UTC
1999,956,guys,positive,0.754054,2014-03-22 21:50:19 UTC,2014-03-22 21:50:19 UTC
2000,956,friends,positive,0.371225,2014-03-22 21:50:19 UTC,2014-03-22 21:50:19 UTC
2001,956,whycantwebefriends,negative,-0.467096,2014-03-22 21:50:19 UTC,2014-03-22 21:50:19 UTC
2002,957,YouTube video,positive,0.777183,2014-03-22 21:50:19 UTC,2014-03-22 21:50:19 UTC
2003,957,ice cream,positive,0.777183,2014-03-22 21:50:19 UTC,2014-03-22 21:50:19 UTC
2004,957,loving Phoenix,positive,0.777183,2014-03-22 21:50:19 UTC,2014-03-22 21:50:19 UTC
2005,957,tea,positive,0.777183,2014-03-22 21:50:19 UTC,2014-03-22 21:50:19 UTC
2006,958,best movie,positive,0.798301,2014-03-22 21:50:19 UTC,2014-03-22 21:50:19 UTC
2007,960,narcissist,negative,-0.800059,2014-03-22 21:50:20 UTC,2014-03-22 21:50:20 UTC
2008,960,ecra_caasi,positive,0.825839,2014-03-22 21:50:20 UTC,2014-03-22 21:50:20 UTC
2009,960,http://t.co/gGljBFJsI6,negative,-0.800059,2014-03-22 21:50:20 UTC,2014-03-22 21:50:20 UTC
2010,961,black people girls,positive,0.875359,2014-03-22 21:50:20 UTC,2014-03-22 21:50:20 UTC
2011,961,floor yo,positive,0.875359,2014-03-22 21:50:20 UTC,2014-03-22 21:50:20 UTC
2012,961,amp,positive,0.875359,2014-03-22 21:50:20 UTC,2014-03-22 21:50:20 UTC
2013,961,guys,positive,0.875359,2014-03-22 21:50:20 UTC,2014-03-22 21:50:20 UTC
2014,962,KKylie1,positive,0.407267,2014-03-22 21:50:20 UTC,2014-03-22 21:50:20 UTC
2015,962,ecra_caasi,positive,0.407267,2014-03-22 21:50:20 UTC,2014-03-22 21:50:20 UTC
2016,963,taco bell breakfast,negative,-0.34687,2014-03-22 21:50:21 UTC,2014-03-22 21:50:21 UTC
2017,963,idk,negative,-0.34687,2014-03-22 21:50:21 UTC,2014-03-22 21:50:21 UTC
2018,963,night,negative,-0.34687,2014-03-22 21:50:21 UTC,2014-03-22 21:50:21 UTC
2019,963,ilyasu,positive,0.238557,2014-03-22 21:50:21 UTC,2014-03-22 21:50:21 UTC
2020,964,Calculus,negative,-0.877961,2014-03-22 21:50:21 UTC,2014-03-22 21:50:21 UTC
2021,964,drink,positive,0.548434,2014-03-22 21:50:21 UTC,2014-03-22 21:50:21 UTC
2022,965,accounting test,negative,-0.890028,2014-03-22 21:50:21 UTC,2014-03-22 21:50:21 UTC
2023,965,Guys,negative,-0.890028,2014-03-22 21:50:21 UTC,2014-03-22 21:50:21 UTC
2024,966,Sunday afternoon,positive,0.368799,2014-03-22 21:50:22 UTC,2014-03-22 21:50:22 UTC
2025,966,bye,positive,0.368799,2014-03-22 21:50:22 UTC,2014-03-22 21:50:22 UTC
2026,966,Manzy,positive,0.368799,2014-03-22 21:50:22 UTC,2014-03-22 21:50:22 UTC
2027,967,bran_donsmith,positive,0.535957,2014-03-22 21:50:22 UTC,2014-03-22 21:50:22 UTC
2028,967,countdownnnnnnnn,positive,0.535957,2014-03-22 21:50:22 UTC,2014-03-22 21:50:22 UTC
2029,968,ecra_caasi http://t.co/C9nG11BeHF,positive,0.208657,2014-03-22 21:50:22 UTC,2014-03-22 21:50:22 UTC
2030,969,Wednesday,positive,0.542219,2014-03-22 21:50:22 UTC,2014-03-22 21:50:22 UTC
2031,969,igoldine,positive,0.542219,2014-03-22 21:50:22 UTC,2014-03-22 21:50:22 UTC
2032,970,chanlaaaa,positive,0.621221,2014-03-22 21:50:23 UTC,2014-03-22 21:50:23 UTC
2033,970,shelby_cota,positive,0.621221,2014-03-22 21:50:23 UTC,2014-03-22 21:50:23 UTC
2034,970,chanla,positive,0.621221,2014-03-22 21:50:23 UTC,2014-03-22 21:50:23 UTC
2035,971,boss,positive,0.565166,2014-03-22 21:50:23 UTC,2014-03-22 21:50:23 UTC
2036,971,guys,positive,0.565166,2014-03-22 21:50:23 UTC,2014-03-22 21:50:23 UTC
2037,972,titanbm omggggg,negative,-0.727446,2014-03-22 21:50:23 UTC,2014-03-22 21:50:23 UTC
2038,973,Blake Bortles,negative,-0.701796,2014-03-22 21:50:24 UTC,2014-03-22 21:50:24 UTC
2039,974,workout schedule,positive,0.541749,2014-03-22 21:50:24 UTC,2014-03-22 21:50:24 UTC
2040,974,coming home,positive,0.541749,2014-03-22 21:50:24 UTC,2014-03-22 21:50:24 UTC
2041,974,lol,negative,-0.682402,2014-03-22 21:50:24 UTC,2014-03-22 21:50:24 UTC
2042,974,thing,positive,0.541749,2014-03-22 21:50:24 UTC,2014-03-22 21:50:24 UTC
2043,975,Dad,positive,0.669998,2014-03-22 21:50:24 UTC,2014-03-22 21:50:24 UTC
2044,975,ASU,positive,0.669998,2014-03-22 21:50:24 UTC,2014-03-22 21:50:24 UTC
2045,977,shelby_cota,positive,0.64178,2014-03-22 21:50:25 UTC,2014-03-22 21:50:25 UTC
2046,978,Omg Kate Spade,negative,-0.760048,2014-03-22 21:50:25 UTC,2014-03-22 21:50:25 UTC
2047,981,boss,positive,0.35617,2014-03-22 21:50:26 UTC,2014-03-22 21:50:26 UTC
2048,981,accounting test,positive,0.35617,2014-03-22 21:50:26 UTC,2014-03-22 21:50:26 UTC
2049,981,Time,positive,0.35617,2014-03-22 21:50:26 UTC,2014-03-22 21:50:26 UTC
2050,982,guyyyyy,positive,0.338096,2014-03-22 21:50:26 UTC,2014-03-22 21:50:26 UTC
2051,982,guess,positive,0.338096,2014-03-22 21:50:26 UTC,2014-03-22 21:50:26 UTC
2052,982,weekend,positive,0.338096,2014-03-22 21:50:26 UTC,2014-03-22 21:50:26 UTC
2053,983,love you,positive,0.744515,2014-03-22 21:50:26 UTC,2014-03-22 21:50:26 UTC
2054,983,Bry,positive,0.850197,2014-03-22 21:50:26 UTC,2014-03-22 21:50:26 UTC
2055,983,Omg,negative,-0.372465,2014-03-22 21:50:26 UTC,2014-03-22 21:50:26 UTC
2056,983,couple,positive,0.744515,2014-03-22 21:50:26 UTC,2014-03-22 21:50:26 UTC
2057,983,angelav432,positive,0.536078,2014-03-22 21:50:26 UTC,2014-03-22 21:50:26 UTC
2058,983,people,positive,0.744515,2014-03-22 21:50:26 UTC,2014-03-22 21:50:26 UTC
2059,985,Sunday night,positive,0.556713,2014-03-22 21:50:27 UTC,2014-03-22 21:50:27 UTC
2060,985,igoldine,positive,0.556713,2014-03-22 21:50:27 UTC,2014-03-22 21:50:27 UTC
2061,986,squeaky ass door,negative,-0.367072,2014-03-22 21:50:27 UTC,2014-03-22 21:50:27 UTC
2062,986,Maintenance,negative,-0.367072,2014-03-22 21:50:27 UTC,2014-03-22 21:50:27 UTC
2063,987,freshiifriday,negative,-0.278986,2014-03-22 21:50:28 UTC,2014-03-22 21:50:28 UTC
2064,988,morning,negative,-0.612588,2014-03-22 21:50:28 UTC,2014-03-22 21:50:28 UTC
2065,988,work,negative,-0.612588,2014-03-22 21:50:28 UTC,2014-03-22 21:50:28 UTC
2066,990,asu Tempe,positive,0.425472,2014-03-22 21:50:28 UTC,2014-03-22 21:50:28 UTC
2067,990,Arizona State University,positive,0.425472,2014-03-22 21:50:28 UTC,2014-03-22 21:50:28 UTC
2068,990,AZ,positive,0.425472,2014-03-22 21:50:28 UTC,2014-03-22 21:50:28 UTC
2069,990,http://t.co/prbEosuBfc,positive,0.425472,2014-03-22 21:50:28 UTC,2014-03-22 21:50:28 UTC
2070,991,best Shelbs,positive,0.792753,2014-03-22 21:50:29 UTC,2014-03-22 21:50:29 UTC
2071,991,babybaranski,positive,0.792753,2014-03-22 21:50:29 UTC,2014-03-22 21:50:29 UTC
2072,992,midterm,negative,-0.746409,2014-03-22 21:50:29 UTC,2014-03-22 21:50:29 UTC
2073,994,dylan10cole Ajs,positive,0.332661,2014-03-22 21:50:30 UTC,2014-03-22 21:50:30 UTC
2074,995,BAC,negative,-0.468132,2014-03-22 21:50:30 UTC,2014-03-22 21:50:30 UTC
2075,995,likes,negative,-0.468132,2014-03-22 21:50:30 UTC,2014-03-22 21:50:30 UTC
2076,995,standards,positive,0.337007,2014-03-22 21:50:30 UTC,2014-03-22 21:50:30 UTC
2077,996,timhattrick good luck,positive,0.885082,2014-03-22 21:50:30 UTC,2014-03-22 21:50:30 UTC
2078,996,guys,positive,0.885082,2014-03-22 21:50:30 UTC,2014-03-22 21:50:30 UTC
2079,997,date,positive,0.475734,2014-03-22 21:50:31 UTC,2014-03-22 21:50:31 UTC
2080,998,Taliwacker45,positive,0.215834,2014-03-22 21:50:31 UTC,2014-03-22 21:50:31 UTC
2081,998,❤️,positive,0.215834,2014-03-22 21:50:31 UTC,2014-03-22 21:50:31 UTC
2082,999,SarahDunn48 let,positive,0.833752,2014-03-22 21:50:31 UTC,2014-03-22 21:50:31 UTC
